text,label
"🌻 : ""Teh, gimana udah jadian?"" 💚 : ""Sama kang daniel? Belum"" 🌻 : ""Klo sama kang mark? ea"" 💚 : ""Belum juga"" 🌻 : ""Iih dasar cabe cabean"" 💚 : 🔪 🌻 : ""BERCANDA TEH"" .. .. .. .. .. 🌻 : ""kasian bgt lee jeno di friendzone in doang"" 💚 : 🔪🔪🔪🔪 🌻 : ""AMPUN TEEEEH"" https://t.co/ey5Ci9gqDP",neutral
POLEMIK PENGUNGSI ROHINGYA Baiknya Pak JK Waqafkan Sepertiga hartanya mengingat usia udah Tua apalah arti Harta karena gak dibawa Mati pak🙏 JK terakhir melaporkan harta kekayaanya di KPK pada 31/12/2018 total Rp 900.837.737.179 hampir mencapai Rp 1T https://t.co/s6ydb5v3t4 https://t.co/ZNoSX0dOxY,hate
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Tobatlah domba tersesat https://t.co/MtElqRE1qo,hate
"Perkara musik, Salafi Wahabi jangan merasa paling benar. #tolakintoleransi #tolakradikalisme #tolakterorisme #muhammadiyah #kaltara #kaltarabersatu #kaltarahits #islam #salafi #wahabi #salafiwahabi https://t.co/WnDP1gaE5o",hate
Haluan prabowo.meskipun cina berlakukan ekonomi kapitalis terbatas yg dikontrol penuh oleh Partai Komunis Tiongkok. https://t.co/uiewQgfarz,neutral
/wp/ ini cewe nya nanti bakal insyaf kah dari matre? https://t.co/M49z1Vhx9x,neutral
"cewe pick me, muka dua, playing victim, ratu drama, sok baik, dan smp akhir film ga ngaku kalo dia jg salah ke nishimiya😤 ada lagi? mvs judul anime di alt yaa https://t.co/lfP9FzkGcH",hate
USER Lagian ava satenya kaga jelas laki apa peyeumpuan 😂😂😂 https://t.co/SyBaIlhTZY,neutral
"Terima kasih adikku USER Meskipun kita bukan saudara kembar, Tapi kita adalah saudara se iman, Seperjuangan., Tetap di barisan pembela kebenaran, utamanya sodara sebangsa, se tanah air, Lanjutkan perjuanganmu. Tuk bela kaum minoritas Semoga Alloh bersama mu. https://t.co/Ck4XKzTHAa",neutral
"Hidup dijaman apa sih dia, masak pake kayu bakar banget? Lagian ga semua cewek hrs bisa masak kok... Ntar mrk pas nikah lama2 juga bisa masak... Dan cowok jg harus bs masak dan ngurus rumah... Klo mau bicara kesetaraan gender... https://t.co/bfIFBI9nos",hate
Siapa bilang tidak ada hak rakyat yg diambil? Ini bukti kami dapat keluhan dari rakyat yg merasa haknya diambil demi pengungsi Rohingya https://t.co/YLEE8rGX2n,hate
"curhat -rek, aku sih ga cemburu tp gedeg si mba e ini merasa kayak pcr ku care, baik, mau diajak kemana², deket sama anaknya cewe krna suka digoda, nurut, dll padahal doi ke ponakan yg lain cewe cowo ya emg akrab tp pick me bgt merasa dia spesial di mata doi dan (cont..) https://t.co/ARbTVfEBhy",hate
(just my opinion) kenapa sih orang orang yang mengkampanyekan nikah muda hamil muda yang di Highlight cuman (supaya tidak terhindar dari zinah) KAN ADA PUASA! . lagi pula nikah kan ga cuman soal tentang zinah doang bukan soal yaudah dah yang penting si laki udah punya kerjaan2 https://t.co/7iooPiXNlJ,hate
"Minuman lagibete :( Beli ini karna ada rainbownya,,, Tapi cuma 2 varian doang :( https://t.co/3Wej9zuzej",hate
"Ditengah maraknya ustad dadakan yg tdk jelas keilmuannya dan habib palsu di negeri ambigu ini, kita sebagai warga bangsa yg msh waras butuh sosok seperti almarhum,""Selamet jalan Buya nama mu dan pencerahanmu akan selalu di tertaptri di hati dan pikiran warga bangsa negeri ini"" https://t.co/y7u9Ti8u6H",neutral
USER rahmat-25-pisces-masih doyan peyeumpuan-eneng mau uang berapa?nanti aa sablonin #JomblonyaLexy https://t.co/sgSN3EAlUW,neutral
"USER MUI jg hrs lbh 'Alim dari orang awam, bkn ngehoax, nanti keliru dipakai rujukan, yg keliru bs direvisi. Org2 Syi'ah itu pinter2, sblmnya sdh belajar Sunni, Wahhabi, Radikal buat bom menyerang pemerintahan Thogut. Tahu Syi'ah ya dari sumber Syi'ah sendiri. https://t.co/ACC5V2DiRk",hate
"USER Kalo cuma liat visualnya pasti ngira dia orgnya cool atau jutek gitu padahal orgnya sweet, jamet, reog dan buaya betina https://t.co/LMQOGvS4Iu",neutral
Dia emang homok sih https://t.co/9ImW2wtIwM,neutral
ttp hijab walau wajah kris10-able😭👍🏼 https://t.co/8KcNEe6V47,neutral
Jadi semakin jelas ya... Siapa di balik kaum 212.. 🤮 https://t.co/TXtvaYEV60,hate
&gt; kritik fafifu wasweswos agama itu blablabla &gt; pendukung lghdtv+ I prefer not to speak https://t.co/Mw5bbCFhFV,hate
Lagi dan lagi gw di kirain lesbong😩 ya gw tomboy tapi gw juga dandan kan menor pulaak huaaa masih aja 😩🤣 https://t.co/LRSi2lf1ra,neutral
"USER USER Dan anehnya lagi, cowok memikat cewek dengan hartanya; tapi gak suka cewek matre. Sedangkan cewek memikat cowok dengan tampilan luarnya; tapi gak suka cowok yang cuma lihat fisik aja. Memang manusia itu secara fundamental udah gublug 😂 https://t.co/tHxcsEKEpd",neutral
Jomok mongmet https://t.co/B8PTQUIyaN,neutral
USER RAME BANGETT???!!! klian yang takut masang bendera pelangi mending makan versi cat tongue aj nie😍🥵 https://t.co/4cTb3XnQkw,hate
"USER “Sesat” itu kan opini kamu karena berdasarkan Pancasila, tapi “sesat”nya mereka berdasarkan ajaran agama Kamu non muslim masa menetapkan standard “sesat”nya muslim? Kan gak bisa begitu 🤷🏻‍♀️ https://t.co/SRYqHj1nfS",hate
USER take beer di tiga t4 berbeda dalam 1 malam 1.bareng temen 2.bareng bpk di rumah 3.rumah tetangga https://t.co/VJ3sclgPnX,neutral
"i love being the nuruls. seblak, es cekek, daster, cardigan, sweater, and kerudung slobokan is loveable. terakhir the nurulsnya lagi nyari kreco aowkaowk. seru. this is anak kabupaten 🫀🖤 https://t.co/IHARHtgaV2",neutral
Pa Verrell ga takut dihujat MUI dan gerombolannya ?..🐫🐪🐫🐪 Take beer kagak nih ?..🙄 https://t.co/ZJOe2ygcPl,hate
"PERHATIKAN KEGAGALAN MEMAHAMI Pemikiran SALAFI-WAHABI ini👇 Bukti JELAS yg dibenci as Syafi'i terhadap ILMU KALAM adalah mereka kaum Ahlul Bid'ah, saat ini seperti WAHABIYYAH, PERHATIKAN penjelasan PARA ULAMA Ahlussunnah 👇 https://t.co/KZ350mtiP6",hate
"Bukti kejahatan Arab Saudi di Yaman, yang mana dibelakangnya ada AS dan antek-anteknya. https://t.co/KQJkXdvuMp",hate
"Mjadi Tour Guide mmg tdak mudah. Perlu keahlian, perlu toleransi, perlu menghormati sesama. Ziarah muslim,kristen, sampai budha ke vihara, aku jalani.mpe di tanya sama peserta,agama u apa kok suka bakar dupa? Aku jwab Islam KTP. Semoga Smua Makhluk Berbahagia RAHAYU 🙏🙏🇮🇩 https://t.co/nodL4Ily8t",neutral
"Another day another dikira orang batak kristen. Aku islam ktp, kak. https://t.co/helLPL8VlZ",neutral
"Kibarkan Bendera pelangi, Dokter di Arab ditangkap. 👉juragan Bakso di Depok gimana tuh ngibarin bendera Palestina di Rumahnya...??🙄 https://t.co/QUwX3NaGzH",hate
[Thread] Komunis Cina itu buatan Elite Global. Tujuan agar semua manusia Tidak Percaya Tuhan lewat Pemerintahan New World Order yg tidak boleh beragama. https://t.co/eyc9hxKa47,hate
senang sekali hari ini sudah dapet 2 senjata jomok https://t.co/yhr0ufOeXh,neutral
Nyari dukungan kaum pelangi kah? Yg jelas ada simbol pelangi di gambar ini https://t.co/MDlXIUFmcn,hate
"1990,Tabloid Monitor bikin angket 'Tokoh yang dikagumi pembaca',sialnya idola no.11 sebelumnya ada buku Michael Hart tak dipersoalkan karena idola no.1, ini buktikan Kaum Moderat +62 itu PALSU(kecuali Gus Dur) https://t.co/IGNuJATgm2 Ini sesuai dengan sabda Dr. Vivek Kaul MD https://t.co/VH5gFhutHE",hate
Semoga segera disembuhkan bagi kaum betina angel kandanane https://t.co/QWVCeAffKy,hate
"Tertangkap! orang-orang yg berada dibalik nama ""MCA"". Mengaku Islam tp kerjaanya fitnah, hasut, dengki dengan berlindung pada jubah agama dan demokrasi. Sungguh sangat mencoreng nama Islam sendiri! https://t.co/kERER22dSS",hate
Buni Yani Ingatkan Kedubes Inggris Kalau LGBT Itu Haram dan Penyakit Usai Kibarkan Bendera Pelangi #HukumPelakuLGBT #HukumPelakuLGBT https://t.co/nMdnVdDFy5,hate
"Aneh ada orang ngaku keturunan nabi tapi mau ciptakan 1 syawal sendiri 😀😀😀 Keturunan nabi bukan nabi, jadi jangan samakan mereka supaya tidak sesat https://t.co/Ib8FlkIAWT",hate
"Coba ahmadiyah suruh buat agama sendiri tet USER ....gosah bawa² Islam. Pasti aman dan dilindungi. Krn jelas Ahmadiyah itu aliran sesat yg keluar dari Islam. Kalau dia bawa² Islam, dia melakukan penodaan agama thdp Islam https://t.co/Fn7kiYXuwL",hate
LC JOMOK SUDAH KUDAPATKAN https://t.co/EWE6rhAqsA,neutral
Wahabi salafy mesti tidak tahu perempuan berjenggot karena kelainan hormon? https://t.co/ZyWiZVsCf9,hate
Thn lalu ada si itu dan gangu banget *asli tbh gk suka aja ngepain juga di ke pangung(?) terus yg cewe moto di pangung diem2 dan itu cringed bgt* *ketawan bgt pansos* kalo thn sekarang yang pr nya di backstage dan cuman bangtan doang yg duduk di situ akshsk maaf ya masih salty😓 https://t.co/5jVhUk5kUr,hate
Serba serbi keluarga kris10 yang hobinya diundang bukber dan syawalan https://t.co/5vaYHTQIee,neutral
"Ngaku belajar banyak dari orang² Palestina. Tapi malah niru kelakuan Zionis-Israel. Bangga meniru tindakan menindas, mengusir, mengintimidasi orang² Rohingya (yang mayoritas Muslim). Mereka bukan orang² yang berhak dibenci. Mereka teraniaya oleh Junta Militer Myanmar! https://t.co/e6SG1dhZQv",hate
"Ini lah akibat datangnya bencana ,gay ternyata tumbuh subur di Republik ini. Jd teringat kisah nabi luth as, ditenggelamkan nya kaum sodom oleh Allah swt. Nauzubillah 😢 Musibah demi musibah menjadi peringatan bagi kita semua. #CianjurBerduka https://t.co/QvhMWCHqWb",hate
lebaran hari pertama keluarga kris10 di kaki gunung. pic terakhir kabur bentar buat sebrut (krn ga bs sebrut). https://t.co/SJklOjPZne,neutral
"Pulau Galang Yang wacananya dijadikan opsi tempat menampung pengungsi Rohingya. Sepakat dengan pak Mahfud, pulau Galang Tidak dijadikan tempat penampungan pengungsi. Jangan sampai bikin negara sendiri di sana. https://t.co/Qt93f9MFrm",hate
"jomok bgt tuh gw liat"" :Vv https://t.co/3U1rO54uB9",neutral
T t ttaappi aku kan kris10 😭 https://t.co/CPn1jZuG7U,neutral
USER USER Jika tuduhan kenapa orang Arab menyebutnya dengan wahabi? https://t.co/aza0vUw9Tk,hate
"USER bsar skali nyalimu noel2 kipoper dan kaum lagibete min, moga sehat trs dah ni xwor biar w ga kehilangan lapak ribut warga wkwkwkwk https://t.co/uhstKG6k1K",neutral
jomok https://t.co/N5dprWNqEY,neutral
USER Israel enggan kerjasama dengan Umat Islam di Indonesia akan bikin cemburu wahabi https://t.co/qnJUJNj43S,hate
"Ga butuh yang spek lc, ani ani sama tobrut, cuma butuh spek yg kurus begini, pesonanya beda bgt dibanding cewe biasa https://t.co/335VlZ4pAw",neutral
"Pendiri Ahmadiyah mengajak umat manusia kepada kebaikan berdasarkan perintah langsung dari Allah SWT, bukan nyuruh kepada keburukan. Jangan percaya oleh fitnah para ulama buruk yg selalu mengatakan Ahmadiyah sesat. https://t.co/6LkgzpPztI",hate
"Buat Anda yang mendukung LGBT, Ini firman Allah SWT dlm (surat Al a'raaf:80), hukuman untuk kaum sodom,, tidak takut kah kalian dengan adzab Allah??? #TolakLGBT #TolakDanBerantasLGBT https://t.co/W94OvG5u2h",hate
"USER USER USER Kalau bermodal ketemu lalu muncul hipotesis begitu, maka kalau seperti ini bagaimana? Apa iya kita dikuasai Cina/komunis? https://t.co/pbNXLrmWNl",hate
"USER USER Tetep aja, syiah sesat menurut para ulama. Kl pengen khusnul qotimah jangan sesat. Jauhi syiah oke. https://t.co/g0ncIlJGJS",hate
"USER Mau lihat Panglima Divisi BANSEREP Memimpin Operasi Pemulihan Keamanan di Sono,,, seperti Legenda Panglima Trikora Mandala,, Mayjen Soeharto , Komandan Kapal Perang KRI Macan tutul, Yos Soedarso,,,, https://t.co/HTraXf1uyG",hate
Selamatkan anak-anak anda dari kaum pelangi LGBT. https://t.co/65OkTldJBq,hate
"Habib Jindan bin Novel sebut Bahar Smith bukan keturunan Nabi Muhammad SAW karena bodoh tanpa ilmu membuatnya hina dan kotor. Sesama para habib saja, kehabiban Bahar Smith diragukan. Bukan silsilahnya, tapi perilakunya. https://t.co/0snM2KkdMm https://t.co/3KE9AM0lDd",hate
BREAKING NEWS‼️ Raja Salman Dan Putra Mahkota Muhammad Bin Salman Menganugerahi Sebuah Mahkota Dan Gelar Kehormatan Kepada Anies Baswedan Sebagai King Of Ngibul Di Arab Saudi. https://t.co/qN5UnKcdtD,hate
"USER Tuak Beer...... wkwkw NB: Hayo yg mau mutualan follow dong, saya langsung Folback..😄 https://t.co/upynPlAVZc",hate
"love u jametku, buaya betina kuu♥️♥️♥️ meskipun sedikit jamet dan agak buaya, you'll always be my only love ☺️♥️ been missing u badly😔♥️ #유지민은봐라 https://t.co/4dJiw7UCFp",neutral
"kita sering menawarkan sesuatu utk perubahan dunia, meski sebenarnya dunia tak butuh penawaran kita dunia hanya perlu aksi atraksi boleh jgn juga berlebihan krn semua butuh regenerasi yg baik tdk stag layaknya kaum sodom https://t.co/HcjqqLlqMa",hate
"Setiap kali bicara tentang FPI, Rizieq dan Munarman, saya selalu teringat kekejian propaganda mereka yang membuat nyawa penganut Ahmadiyah melayang karena dianggap sesat.. Alfatihah buat mereka. Dan semoga mereka semua tersenyum melihat pembalasan dunia sdg berjalan skrg.. https://t.co/hlmvG9Bh94",hate
"💚 tuh dengerin, seblak itu makanan cewe yhh!!!🤬🤬😡 https://t.co/oAPJG8IjxD",hate
"USER USER Kok ngomongin bangsa Yaman melulu ♥️, lama-lama ane bisa cemburu loh ♥️ https://t.co/b6YSQ2xPD0",neutral
Mungkin begini cara berpikir segelintir kaum mayoritas itu ya... Untungnya banyak dari kaum mayoritas -seperti saya- yg tak begitu. https://t.co/72kWleYTcs,hate
"Ikut kajian tapi kok mendukung, emang ada kajian yg mendukung kaum pelangi https://t.co/Pl6jdQcow6",hate
"USER Sama ini sih, pas SMA temen deket watashi ketos (cewek). Kita always berdua dari SMP, tapi watashi ogah jadi osis. Jadi pansos aja, bercandaaaa https://t.co/azD5VByelj",neutral
"Pulau Galang Yang wacananya dijadikan opsi tempat menampung pengungsi Rohingya. Sepakat dengan pak Mahfud, pulau Galang Tidak dijadikan tempat penampungan pengungsi. Jangan sampai bikin negara sendiri di sana. https://t.co/Qt93f9MFrm",hate
mrasa cakep ani ani https://t.co/eNxcT753Cy,hate
Jangan salahkan Non Muslim bila akhirnya banyak yg menjadi sesat... https://t.co/Bnu5N4ORem,hate
"USER Membanggakan diri menganggap dirinya bagus sebagai menhan tapi bicara soal keamanan kecolongan pengungsi rohingya, cyber attack, wilayah perairan masih banyak mafia ikan dari negara asing. Menjamin kemandirian pangan, energi dan air tapi menjamin food estate saja gagal. https://t.co/AKFcYBFsdW",hate
USER ✅🍺🍺 Take a beer.. Guber dan WaGuber diangkat| dilantik| disumpah oleh Mendagri. Nun Mendagri itu mantan Kapolri masa bisa TKO oleh Guber rasa preman https://t.co/xIV3c43QYX,hate
"Penting untuk dibaca dan disebarluaskan! Hanya Habib Umarsyah yang diberikan tugas oleh PBNU sebagai Panglima Santri. Waspada terhadap yang mengklaim sebagai Panglima Santri ! Panglima Santri yang asli hanya Habib Umarsyah, selain beliau bisa dikatakan Panglima Santri Palsu! https://t.co/wdjcQoSZJp",neutral
Lapisnya lagibete :( https://t.co/7NS54jjgAF,hate
"Setelah menag mengeluarkan statemen tentang syiah &amp; ahmadiyah, banyak akun2 baru di dunia pertwiteran yg jadi benteng pertahanan opininya. Bingung, apakah ini sudah diatur dengan sedemikian rupa. Foto dibawah adalah fatwa NU tentang ahmadiyah! #ahmadiyah sesat https://t.co/zaRwXRAEj8",hate
"Gara Gara Cowoknya Mau Nikah Dengan Perempuan Lain, Cewek Ini Nekat Masak Pacarnya Jadi Nasi Kebuli https://t.co/d47mg7XzjW https://t.co/GafcYx4vu4",hate
"para kaum minoritas mau teriak-teriak minta cabut SKB 2 Menteri sampe suara habis juga ga akan didengar. harapannya ya para kaum mayoritas yg masih ada toleransi sama kaum minoritas ini, yg saat ini kebanyakan diam. mungkin males ribut, atau ngerasa ga guna juga gakan didengar? https://t.co/HPgjqQs49k",hate
"Pemerintah terkesan diam soal polemik dimasayarakat,pribumi menjadi budak parah habib palsu dg doktrin kualat sesat menyesatkan mereka sudah berani membelokkan sejarah membuat makam palsu sampai kepelosok nusantara. https://t.co/xTgtFutX0K",hate
"Wanita di Arab Saudi tdk perlu mengenakan penutup kepala/ abaya hitam—jubah longgar, panjang penuh yg melambangkan kesalehan Islam—selama pakaian mrk layak &amp; penuh hormat,” kata Pangeran Mohammed, calon raja yg reformis. Lha di Indonesia kok beda? Niru siapa ya? Salam WARAS https://t.co/LxjxiIcYn6",hate
TL gw isinya prono sm jomok kenapa yh https://t.co/PqujXP6fsC,neutral
Drop pick-up-line modus terbaikmu bestie... w mau latihan jadi buaya betina https://t.co/tBJDQxEdnO,hate
ayo anak anakku yang mau mommy salurin ke om om berduit 🤑🤑 modal ngangkang doang. minat? dm saja yaa https://t.co/kKg1Tqwzuc,neutral
"Ditengah maraknya ustad dadakan yg tdk jelas keilmuannya dan habib palsu di negeri ambigu ini, kita sebagai warga bangsa yg msh waras butuh sosok seperti almarhum,""Selamet jalan Buya nama mu dan pencerahanmu akan selalu di tertaptri di hati dan pikiran warga bangsa negeri ini"" https://t.co/y7u9Ti8u6H",neutral
Makanan yg ga disukai kaum LGHDTV Kentang straight cut xixixixixi https://t.co/DDhzAXx47W,hate
"Foto 1: self love Foto 2 3: Cringe, norak, menakutkan, alay, selera buruk, bau seblak, anak kabupaten dan ujaran kebencian+pembullyan lainnya, sampai ada julukan 'nuruls' Yang boleh bangga dan mencintai dirinya sendiri hanya amanda dan orang-orang s&amp;k saja, yang lainnya kagak https://t.co/JyELR3s98d",hate
USER meme jomok itu kaya gini https://t.co/Ekkf6ekzJJ,neutral
"Mahkamah Tinggi Perancis memutuskan larangan terhadap ‘abaya’ atau jubah, pakaian tradisional yang dipakai oleh sesetengah wanita Islam di sekolah adalah sah. Bahaya sekularisme. https://t.co/rvvwiJxChA",hate
Apa ada agama lain yang jadi TERORIS❓teroris tidak ada hubungannya dengan agama manapun. Kebetulan yang ditangkap adalah ulama yang sembunyi di balik JUBAH AGAMA. CITRA ISLAM RUSAK❗❗❗ https://t.co/z3xRld6ADK,hate
"Kakak irma membaca puisi ""lidah kaum betina"" dari kumpulan puisi sendiri \^^/ http://t.co/oG2abLb7zk",neutral
"Silahkan nilai sendiri, kelakuan barbar anggota FPI saat membubarkan pengajian Gus Muwafiq. Mereka masuk pakai kaos ganti presiden sambil mengacungkan dua jari dan bilang acara tsb sesat. Ini foto orang2nya yang sudah diringkus polisi Cc: USER USER USER https://t.co/XHXBDubRTS",hate
"Ini lah akibat datangnya bencana ,gay ternyata tumbuh subur di Republik ini. Jd teringat kisah nabi luth as, ditenggelamkan nya kaum sodom oleh Allah swt. Nauzubillah 😢 Musibah demi musibah menjadi peringatan bagi kita semua. #CianjurBerduka https://t.co/QvhMWCHqWb",hate
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Bisa begitu krna keLakuan etnis Rohingya sendiri... Udah ditampung di Myanmar malah byk ulah, pdhal negara yg se iman gn mereks saja menolak mereka... https://t.co/lOejzBxrR0",hate
1 lagi PERSEMBAHAN dr mereka yg kalian kafir2kan..kaum minoritas… 500 TON OKSIGEN 🙏🏻…Tuhan membalas kebaikkan bapak SUKANTO TANOTO / TAN KANG HOO ❤️🙏🏻 https://t.co/xL6eYoOyUw,neutral
"USER Rasis. Dilontarkan kaum minoritas, pada mayoritas saat kalah Tapi saat mereka kuat, mayoritas akan dilindas. Lihat apa yg dilontarkan nya saat debat Pak Prabowo yg telah membantunya di hinakan Sejak saat itu, nihil nilai dirinya di mata Siapa menabur angin, akan menuai badai🙏🏻 https://t.co/cnGudNcvGk",hate
"🤍 kan ig si pelakor diprivate, bisa lah pada mampir kesini😉 btw yang udah tau akun-akun suaminya mohon infonya 🙏 https://t.co/ojpmpA0RTF",hate
"belajar dari kesalahan dulu, jangan pernah pacaran sama cowok jelek 😁 dia bilang aku yang murahan, buktinya? malah dia yang lebih cepet dapet cewek wkwk udah ah. never settle for less https://t.co/xHsGa0i961",hate
USER Saya maunya peyeumpuan ini http://t.co/tuebpagyhA,neutral
To : buaya betina USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER from : USER 💗 : ceilah (cont..) https://t.co/0X0SmdKtr1,neutral
Logika Sesat USER &amp; Pendukung Cabuler: Pria Ini Mati krn Menghina Islam Trus ini gmna? Wanita Itu Mati Krna Menghina Agama Kristen https://t.co/TNyvKyrIKU,hate
Mau lightstick jadi modal cari uang? Le Sserafim lesbong adalah solusinya - Nyambi tukang parkir✅ - Nyambi satpam pake metal detector✅ https://t.co/w0aIwzsPj4,hate
"Saya tumbuh besar dari ibu dan keluarga ibu yang amaliyahnya Muhammadiyah, walaupun dari waktu sekolah tk sampai sma masih musik2 an, Alhamdulillah Allah bukakan dakwah sunnah hingga akhirnya yakin musik itu haram, Maka semoga teman2 siapapun itu, diberikan hidayah oleh Allah https://t.co/gXQ6OMi7fS",hate
